Time (GMT): 	 Temp (deg C) 	 Humidity (%) 
Tue, 23 Mar 2021 22:59:27 GMT	15.10	96.70
Tue, 23 Mar 2021 22:59:37 GMT	15.10	96.60
Tue, 23 Mar 2021 22:59:47 GMT	15.10	96.70
Tue, 23 Mar 2021 22:59:57 GMT	15.10	96.70
Tue, 23 Mar 2021 23:00:07 GMT	15.10	96.70
Tue, 23 Mar 2021 23:00:17 GMT	15.10	96.70
Tue, 23 Mar 2021 23:00:27 GMT	15.10	96.70
Tue, 23 Mar 2021 23:00:37 GMT	15.10	96.70
Tue, 23 Mar 2021 23:00:47 GMT	15.10	96.70
Tue, 23 Mar 2021 23:00:57 GMT	15.10	96.70
Tue, 23 Mar 2021 23:01:07 GMT	15.10	96.70
Tue, 23 Mar 2021 23:01:17 GMT	15.10	96.70
Tue, 23 Mar 2021 23:01:27 GMT	15.10	96.70
Tue, 23 Mar 2021 23:01:37 GMT	15.10	96.70
Tue, 23 Mar 2021 23:01:47 GMT	15.10	96.70
Tue, 23 Mar 2021 23:01:57 GMT	15.10	96.70
Tue, 23 Mar 2021 23:02:07 GMT	15.10	96.70
Tue, 23 Mar 2021 23:02:17 GMT	15.10	96.70
Tue, 23 Mar 2021 23:02:27 GMT	15.10	96.60
Tue, 23 Mar 2021 23:02:37 GMT	15.10	96.60
Tue, 23 Mar 2021 23:02:47 GMT	15.10	96.60
Tue, 23 Mar 2021 23:02:57 GMT	15.10	96.60
Tue, 23 Mar 2021 23:03:07 GMT	15.10	96.70
Tue, 23 Mar 2021 23:03:17 GMT	15.10	96.70
Tue, 23 Mar 2021 23:03:27 GMT	15.10	96.70
Tue, 23 Mar 2021 23:03:37 GMT	15.10	96.70
Tue, 23 Mar 2021 23:03:47 GMT	15.10	96.70
Tue, 23 Mar 2021 23:03:57 GMT	15.10	96.70
 Tue, 23 Mar 2021 23:04:07 GMT	15.10	96.80
Tue, 23 Mar 2021 23:04:17 GMT	15.10	96.70
Tue, 23 Mar 2021 23:04:27 GMT	15.10	96.70
Tue, 23 Mar 2021 23:04:37 GMT	15.10	96.70
Tue, 23 Mar 2021 23:04:47 GMT	15.10	96.70
Tue, 23 Mar 2021 23:04:57 GMT	15.10	96.70
Tue, 23 Mar 2021 23:05:07 GMT	15.10	96.70
Tue, 23 Mar 2021 23:05:17 GMT	15.10	96.70
Tue, 23 Mar 2021 23:05:27 GMT	15.10	96.60
Tue, 23 Mar 2021 23:05:37 GMT	15.10	96.60
Tue, 23 Mar 2021 23:05:47 GMT	15.10	96.70
Tue, 23 Mar 2021 23:05:57 GMT	15.10	96.70
Tue, 23 Mar 2021 23:06:07 GMT	15.10	96.80
Tue, 23 Mar 2021 23:06:17 GMT	15.10	96.80
Tue, 23 Mar 2021 23:06:27 GMT	15.10	96.80
Tue, 23 Mar 2021 23:06:37 GMT	15.10	96.70
Tue, 23 Mar 2021 23:06:47 GMT	15.10	96.70
Tue, 23 Mar 2021 23:06:57 GMT	15.10	96.70
Tue, 23 Mar 2021 23:07:07 GMT	15.10	96.70
Tue, 23 Mar 2021 23:07:17 GMT	15.10	96.70
Tue, 23 Mar 2021 23:07:27 GMT	15.10	96.70
Tue, 23 Mar 2021 23:07:37 GMT	15.10	96.70
Tue, 23 Mar 2021 23:07:47 GMT	15.10	96.70
Tue, 23 Mar 2021 23:07:57 GMT	15.10	96.70
Tue, 23 Mar 2021 23:08:07 GMT	15.10	96.70
Tue, 23 Mar 2021 23:08:17 GMT	15.10	96.70
Tue, 23 Mar 2021 23:08:27 GMT	15.10	96.70
Tue, 23 Mar 2021 23:08:37 GMT	15.10	96.70
Tue, 23 Mar 2021 23:08:47 GMT	15.10	96.70
Tue, 23 Mar 2021 23:08:57 GMT	15.10	96.80
Tue, 23 Mar 2021 23:09:07 GMT	15.10	96.80
Tue, 23 Mar 2021 23:09:17 GMT	15.10	96.80
Tue, 23 Mar 2021 23:09:27 GMT	15.10	96.80
Tue, 23 Mar 2021 23:09:37 GMT	15.10	96.80
Tue, 23 Mar 2021 23:09:47 GMT	15.10	96.80
Tue, 23 Mar 2021 23:09:57 GMT	15.10	96.70
Tue, 23 Mar 2021 23:10:07 GMT	15.10	96.70
Tue, 23 Mar 2021 23:10:17 GMT	15.10	96.70
Tue, 23 Mar 2021 23:10:27 GMT	15.10	96.70
Tue, 23 Mar 2021 23:10:37 GMT	15.10	96.70
Tue, 23 Mar 2021 23:10:47 GMT	15.10	96.80
Tue, 23 Mar 2021 23:10:57 GMT	15.10	96.80
Tue, 23 Mar 2021 23:11:07 GMT	15.10	96.80
Tue, 23 Mar 2021 23:11:17 GMT	15.10	96.80
Tue, 23 Mar 2021 23:11:27 GMT	15.10	96.80
Tue, 23 Mar 2021 23:11:37 GMT	15.10	96.80
Tue, 23 Mar 2021 23:11:47 GMT	15.10	96.80
Tue, 23 Mar 2021 23:11:57 GMT	15.10	96.80
Tue, 23 Mar 2021 23:12:07 GMT	15.10	96.80
Tue, 23 Mar 2021 23:12:17 GMT	15.10	96.90
Tue, 23 Mar 2021 23:12:27 GMT	15.10	96.90
Tue, 23 Mar 2021 23:12:37 GMT	15.10	96.90
Tue, 23 Mar 2021 23:12:47 GMT	15.10	96.80
Tue, 23 Mar 2021 23:12:57 GMT	15.10	96.90
Tue, 23 Mar 2021 23:13:07 GMT	15.10	96.90
Tue, 23 Mar 2021 23:13:17 GMT	15.10	96.90
Tue, 23 Mar 2021 23:13:27 GMT	15.10	96.90
Tue, 23 Mar 2021 23:13:37 GMT	15.10	96.90
Tue, 23 Mar 2021 23:13:47 GMT	15.10	96.90
Tue, 23 Mar 2021 23:13:57 GMT	15.10	96.90
Tue, 23 Mar 2021 23:14:07 GMT	15.10	96.90
Tue, 23 Mar 2021 23:14:17 GMT	15.10	96.90
Tue, 23 Mar 2021 23:14:27 GMT	15.10	96.90
Tue, 23 Mar 2021 23:14:37 GMT	15.10	96.90
Tue, 23 Mar 2021 23:14:47 GMT	15.10	96.90
Tue, 23 Mar 2021 23:14:57 GMT	15.10	96.90
Tue, 23 Mar 2021 23:15:07 GMT	15.10	96.80
Tue, 23 Mar 2021 23:15:17 GMT	15.10	96.90
Tue, 23 Mar 2021 23:15:27 GMT	15.10	96.90
Tue, 23 Mar 2021 23:15:37 GMT	15.10	96.90
Tue, 23 Mar 2021 23:15:47 GMT	15.10	96.90
Tue, 23 Mar 2021 23:15:57 GMT	15.10	96.90
Tue, 23 Mar 2021 23:16:07 GMT	15.10	96.90
Tue, 23 Mar 2021 23:16:17 GMT	15.10	96.90
Tue, 23 Mar 2021 23:16:27 GMT	15.10	96.90
Tue, 23 Mar 2021 23:16:37 GMT	15.10	96.80
Tue, 23 Mar 2021 23:16:47 GMT	15.10	96.80
Tue, 23 Mar 2021 23:16:57 GMT	15.10	96.80
Tue, 23 Mar 2021 23:17:07 GMT	15.10	96.80
Tue, 23 Mar 2021 23:17:17 GMT	15.10	96.80
Tue, 23 Mar 2021 23:17:27 GMT	15.10	96.80
Tue, 23 Mar 2021 23:17:37 GMT	15.10	96.90
Tue, 23 Mar 2021 23:17:47 GMT	15.10	96.90
Tue, 23 Mar 2021 23:17:57 GMT	15.10	96.90
Tue, 23 Mar 2021 23:18:07 GMT	15.10	96.90
Tue, 23 Mar 2021 23:18:17 GMT	15.10	96.90
Tue, 23 Mar 2021 23:18:27 GMT	15.10	96.90
Tue, 23 Mar 2021 23:18:37 GMT	15.10	96.90
Tue, 23 Mar 2021 23:18:47 GMT	15.10	97.00
Tue, 23 Mar 2021 23:18:57 GMT	15.10	96.90
 Tue, 23 Mar 2021 23:19:07 GMT	15.10	96.90
Tue, 23 Mar 2021 23:19:17 GMT	15.10	96.90
Tue, 23 Mar 2021 23:19:27 GMT	15.10	96.90
Tue, 23 Mar 2021 23:19:37 GMT	15.10	96.90
Tue, 23 Mar 2021 23:19:47 GMT	15.00	96.90
Tue, 23 Mar 2021 23:19:57 GMT	15.10	97.00
Tue, 23 Mar 2021 23:20:07 GMT	15.00	96.90
Tue, 23 Mar 2021 23:20:17 GMT	15.10	97.00
Tue, 23 Mar 2021 23:20:27 GMT	15.10	97.00
Tue, 23 Mar 2021 23:20:37 GMT	15.00	96.80
Tue, 23 Mar 2021 23:20:47 GMT	15.10	96.80
Tue, 23 Mar 2021 23:20:57 GMT	15.00	96.70
Tue, 23 Mar 2021 23:21:07 GMT	15.00	96.80
Tue, 23 Mar 2021 23:21:17 GMT	15.10	96.80
Tue, 23 Mar 2021 23:21:27 GMT	15.00	96.80
Tue, 23 Mar 2021 23:21:37 GMT	15.00	96.80
Tue, 23 Mar 2021 23:21:47 GMT	15.10	96.90
Tue, 23 Mar 2021 23:21:57 GMT	15.00	96.90
Tue, 23 Mar 2021 23:22:07 GMT	15.10	96.90
Tue, 23 Mar 2021 23:22:17 GMT	15.00	96.90
Tue, 23 Mar 2021 23:22:27 GMT	15.00	96.90
Tue, 23 Mar 2021 23:22:37 GMT	15.00	96.90
Tue, 23 Mar 2021 23:22:47 GMT	15.10	96.90
Tue, 23 Mar 2021 23:22:57 GMT	15.10	96.90
Tue, 23 Mar 2021 23:23:07 GMT	15.10	96.90
Tue, 23 Mar 2021 23:23:17 GMT	15.10	96.90
Tue, 23 Mar 2021 23:23:27 GMT	15.10	96.90
Tue, 23 Mar 2021 23:23:37 GMT	15.10	96.90
Tue, 23 Mar 2021 23:23:47 GMT	15.00	97.00
Tue, 23 Mar 2021 23:23:57 GMT	15.10	97.00
Tue, 23 Mar 2021 23:24:07 GMT	15.00	97.00
Tue, 23 Mar 2021 23:24:17 GMT	15.10	97.00
Tue, 23 Mar 2021 23:24:27 GMT	15.10	97.00
Tue, 23 Mar 2021 23:24:37 GMT	15.10	96.90
Tue, 23 Mar 2021 23:24:47 GMT	15.00	96.80
Tue, 23 Mar 2021 23:24:57 GMT	15.00	96.80
Tue, 23 Mar 2021 23:25:07 GMT	15.00	96.80
Tue, 23 Mar 2021 23:25:17 GMT	15.10	96.90
Tue, 23 Mar 2021 23:25:27 GMT	15.10	97.00
Tue, 23 Mar 2021 23:25:37 GMT	15.10	97.10
Tue, 23 Mar 2021 23:25:47 GMT	15.10	97.00
Tue, 23 Mar 2021 23:25:57 GMT	15.00	97.00
Tue, 23 Mar 2021 23:26:07 GMT	15.10	97.00
Tue, 23 Mar 2021 23:26:17 GMT	15.10	96.90
Tue, 23 Mar 2021 23:26:27 GMT	15.00	96.90
Tue, 23 Mar 2021 23:26:37 GMT	15.10	96.90
Tue, 23 Mar 2021 23:26:47 GMT	15.00	96.80
Tue, 23 Mar 2021 23:26:57 GMT	15.10	96.90
Tue, 23 Mar 2021 23:27:07 GMT	15.10	96.90
Tue, 23 Mar 2021 23:27:17 GMT	15.00	96.90
Tue, 23 Mar 2021 23:27:27 GMT	15.00	96.90
Tue, 23 Mar 2021 23:27:37 GMT	15.10	96.90
Tue, 23 Mar 2021 23:27:47 GMT	15.00	96.80
Tue, 23 Mar 2021 23:27:57 GMT	15.00	96.80
Tue, 23 Mar 2021 23:28:07 GMT	15.00	96.80
Tue, 23 Mar 2021 23:28:17 GMT	15.10	96.90
Tue, 23 Mar 2021 23:28:27 GMT	15.10	96.90
Tue, 23 Mar 2021 23:28:37 GMT	15.00	96.90
Tue, 23 Mar 2021 23:28:47 GMT	15.00	96.90
Tue, 23 Mar 2021 23:28:57 GMT	15.00	96.90
Tue, 23 Mar 2021 23:29:07 GMT	15.00	96.90
Tue, 23 Mar 2021 23:29:17 GMT	15.00	96.90
Tue, 23 Mar 2021 23:29:27 GMT	15.00	96.90
Tue, 23 Mar 2021 23:29:37 GMT	15.00	96.90
Tue, 23 Mar 2021 23:29:47 GMT	15.00	96.90
Tue, 23 Mar 2021 23:29:57 GMT	15.10	96.90
Tue, 23 Mar 2021 23:30:07 GMT	15.00	96.90
Tue, 23 Mar 2021 23:30:17 GMT	15.00	96.90
Tue, 23 Mar 2021 23:30:27 GMT	15.00	96.90
Tue, 23 Mar 2021 23:30:37 GMT	15.00	96.90
Tue, 23 Mar 2021 23:30:47 GMT	15.00	96.90
Tue, 23 Mar 2021 23:30:57 GMT	15.10	96.90
Tue, 23 Mar 2021 23:31:07 GMT	15.00	96.80
Tue, 23 Mar 2021 23:31:17 GMT	15.00	96.80
Tue, 23 Mar 2021 23:31:27 GMT	15.10	96.90
Tue, 23 Mar 2021 23:31:37 GMT	15.00	96.90
Tue, 23 Mar 2021 23:31:47 GMT	15.10	96.90
Tue, 23 Mar 2021 23:31:57 GMT	15.00	97.00
Tue, 23 Mar 2021 23:32:07 GMT	15.00	97.00
Tue, 23 Mar 2021 23:32:17 GMT	15.10	97.00
Tue, 23 Mar 2021 23:32:27 GMT	15.00	97.00
Tue, 23 Mar 2021 23:32:37 GMT	15.00	96.90
Tue, 23 Mar 2021 23:32:47 GMT	15.00	96.90
Tue, 23 Mar 2021 23:32:57 GMT	15.00	96.80
Tue, 23 Mar 2021 23:33:07 GMT	15.00	96.80
Tue, 23 Mar 2021 23:33:17 GMT	15.10	96.90
Tue, 23 Mar 2021 23:33:27 GMT	15.00	96.90
Tue, 23 Mar 2021 23:33:37 GMT	15.00	96.90
Tue, 23 Mar 2021 23:33:47 GMT	15.10	96.90
Tue, 23 Mar 2021 23:33:57 GMT	15.00	96.80
 Tue, 23 Mar 2021 23:34:07 GMT	15.00	96.80
Tue, 23 Mar 2021 23:34:17 GMT	15.00	96.90
Tue, 23 Mar 2021 23:34:27 GMT	15.00	96.90
Tue, 23 Mar 2021 23:34:37 GMT	15.00	96.90
Tue, 23 Mar 2021 23:34:47 GMT	15.00	96.90
Tue, 23 Mar 2021 23:34:57 GMT	15.00	96.90
Tue, 23 Mar 2021 23:35:07 GMT	15.00	96.90
Tue, 23 Mar 2021 23:35:17 GMT	15.00	96.90
Tue, 23 Mar 2021 23:35:27 GMT	15.10	96.90
Tue, 23 Mar 2021 23:35:37 GMT	15.10	96.90
Tue, 23 Mar 2021 23:35:47 GMT	15.00	96.90
Tue, 23 Mar 2021 23:35:57 GMT	15.00	96.90
Tue, 23 Mar 2021 23:36:07 GMT	15.00	96.90
Tue, 23 Mar 2021 23:36:17 GMT	15.00	96.90
Tue, 23 Mar 2021 23:36:27 GMT	15.00	97.00
Tue, 23 Mar 2021 23:36:37 GMT	15.00	97.00
Tue, 23 Mar 2021 23:36:47 GMT	15.00	96.90
Tue, 23 Mar 2021 23:36:57 GMT	15.00	96.90
Tue, 23 Mar 2021 23:37:07 GMT	15.00	96.90
Tue, 23 Mar 2021 23:37:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:37:27 GMT	15.00	97.00
Tue, 23 Mar 2021 23:37:37 GMT	15.00	97.00
Tue, 23 Mar 2021 23:37:47 GMT	15.00	97.10
Tue, 23 Mar 2021 23:37:57 GMT	15.00	97.00
Tue, 23 Mar 2021 23:38:07 GMT	15.00	97.00
Tue, 23 Mar 2021 23:38:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:38:27 GMT	15.00	97.00
Tue, 23 Mar 2021 23:38:37 GMT	15.00	97.00
Tue, 23 Mar 2021 23:38:47 GMT	15.00	96.90
Tue, 23 Mar 2021 23:38:57 GMT	15.00	96.90
Tue, 23 Mar 2021 23:39:07 GMT	15.00	96.90
Tue, 23 Mar 2021 23:39:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:39:27 GMT	15.00	97.00
Tue, 23 Mar 2021 23:39:37 GMT	15.00	97.00
Tue, 23 Mar 2021 23:39:47 GMT	15.00	97.00
Tue, 23 Mar 2021 23:39:57 GMT	15.00	97.00
Tue, 23 Mar 2021 23:40:07 GMT	15.00	97.00
Tue, 23 Mar 2021 23:40:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:40:27 GMT	15.00	97.00
Tue, 23 Mar 2021 23:40:37 GMT	15.00	96.90
Tue, 23 Mar 2021 23:40:47 GMT	15.00	96.90
Tue, 23 Mar 2021 23:40:57 GMT	15.00	96.80
Tue, 23 Mar 2021 23:41:07 GMT	15.00	96.90
Tue, 23 Mar 2021 23:41:17 GMT	15.00	96.90
Tue, 23 Mar 2021 23:41:27 GMT	15.00	96.80
Tue, 23 Mar 2021 23:41:37 GMT	15.00	96.80
Tue, 23 Mar 2021 23:41:47 GMT	15.00	96.80
Tue, 23 Mar 2021 23:41:57 GMT	15.00	96.90
Tue, 23 Mar 2021 23:42:07 GMT	15.00	96.90
Tue, 23 Mar 2021 23:42:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:42:27 GMT	15.00	97.00
Tue, 23 Mar 2021 23:42:37 GMT	15.00	97.10
Tue, 23 Mar 2021 23:42:47 GMT	15.00	97.10
Tue, 23 Mar 2021 23:42:57 GMT	15.00	97.10
Tue, 23 Mar 2021 23:43:07 GMT	15.00	97.10
Tue, 23 Mar 2021 23:43:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:43:27 GMT	15.00	97.00
Tue, 23 Mar 2021 23:43:37 GMT	15.00	97.00
Tue, 23 Mar 2021 23:43:47 GMT	15.00	97.00
Tue, 23 Mar 2021 23:43:57 GMT	15.00	97.00
Tue, 23 Mar 2021 23:44:07 GMT	15.00	97.00
Tue, 23 Mar 2021 23:44:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:44:27 GMT	15.00	97.00
Tue, 23 Mar 2021 23:44:37 GMT	15.00	97.00
Tue, 23 Mar 2021 23:44:47 GMT	15.00	97.00
Tue, 23 Mar 2021 23:44:57 GMT	15.00	97.00
Tue, 23 Mar 2021 23:45:07 GMT	15.00	97.00
Tue, 23 Mar 2021 23:45:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:45:27 GMT	15.00	97.00
Tue, 23 Mar 2021 23:45:37 GMT	15.00	97.10
Tue, 23 Mar 2021 23:45:47 GMT	15.00	97.00
Tue, 23 Mar 2021 23:45:57 GMT	15.00	97.00
Tue, 23 Mar 2021 23:46:07 GMT	15.00	96.90
Tue, 23 Mar 2021 23:46:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:46:27 GMT	15.00	97.00
Tue, 23 Mar 2021 23:46:37 GMT	15.00	97.00
Tue, 23 Mar 2021 23:46:47 GMT	15.00	97.00
Tue, 23 Mar 2021 23:46:57 GMT	15.00	97.00
Tue, 23 Mar 2021 23:47:07 GMT	15.00	97.00
Tue, 23 Mar 2021 23:47:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:47:27 GMT	15.00	97.10
Tue, 23 Mar 2021 23:47:37 GMT	15.00	97.10
Tue, 23 Mar 2021 23:47:47 GMT	15.00	97.00
Tue, 23 Mar 2021 23:47:57 GMT	15.00	97.00
Tue, 23 Mar 2021 23:48:07 GMT	15.00	97.00
Tue, 23 Mar 2021 23:48:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:48:27 GMT	15.00	97.10
Tue, 23 Mar 2021 23:48:37 GMT	15.00	97.00
Tue, 23 Mar 2021 23:48:47 GMT	15.00	97.00
Tue, 23 Mar 2021 23:48:57 GMT	15.00	97.10
Tue, 23 Mar 2021 23:49:07 GMT	15.00	97.10
 Tue, 23 Mar 2021 23:49:17 GMT	15.00	97.10
Tue, 23 Mar 2021 23:49:27 GMT	15.00	97.00
Tue, 23 Mar 2021 23:49:37 GMT	15.00	97.00
Tue, 23 Mar 2021 23:49:47 GMT	15.00	97.00
Tue, 23 Mar 2021 23:49:57 GMT	15.00	97.00
Tue, 23 Mar 2021 23:50:07 GMT	15.00	97.00
Tue, 23 Mar 2021 23:50:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:50:27 GMT	15.00	97.10
Tue, 23 Mar 2021 23:50:37 GMT	15.00	97.10
Tue, 23 Mar 2021 23:50:47 GMT	15.00	97.00
Tue, 23 Mar 2021 23:50:57 GMT	15.00	97.00
Tue, 23 Mar 2021 23:51:07 GMT	15.00	97.00
Tue, 23 Mar 2021 23:51:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:51:27 GMT	15.00	96.80
Tue, 23 Mar 2021 23:51:37 GMT	15.00	96.80
Tue, 23 Mar 2021 23:51:47 GMT	15.00	96.80
Tue, 23 Mar 2021 23:51:57 GMT	15.00	96.80
Tue, 23 Mar 2021 23:52:07 GMT	15.00	96.80
Tue, 23 Mar 2021 23:52:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:52:27 GMT	15.00	97.10
Tue, 23 Mar 2021 23:52:37 GMT	15.00	97.10
Tue, 23 Mar 2021 23:52:47 GMT	15.00	97.10
Tue, 23 Mar 2021 23:52:57 GMT	15.00	97.10
Tue, 23 Mar 2021 23:53:07 GMT	15.00	97.20
Tue, 23 Mar 2021 23:53:17 GMT	15.00	97.20
Tue, 23 Mar 2021 23:53:27 GMT	15.00	97.20
Tue, 23 Mar 2021 23:53:37 GMT	15.00	97.10
Tue, 23 Mar 2021 23:53:47 GMT	15.00	97.10
Tue, 23 Mar 2021 23:53:57 GMT	15.00	97.10
Tue, 23 Mar 2021 23:54:07 GMT	15.00	97.10
Tue, 23 Mar 2021 23:54:17 GMT	15.00	97.10
Tue, 23 Mar 2021 23:54:27 GMT	15.00	97.00
Tue, 23 Mar 2021 23:54:37 GMT	15.00	97.00
Tue, 23 Mar 2021 23:54:47 GMT	15.00	97.10
Tue, 23 Mar 2021 23:54:57 GMT	15.00	97.10
Tue, 23 Mar 2021 23:55:07 GMT	15.00	97.10
Tue, 23 Mar 2021 23:55:17 GMT	15.00	97.10
Tue, 23 Mar 2021 23:55:27 GMT	15.00	97.10
Tue, 23 Mar 2021 23:55:37 GMT	15.00	97.10
Tue, 23 Mar 2021 23:55:47 GMT	15.00	97.00
Tue, 23 Mar 2021 23:55:57 GMT	15.00	97.00
Tue, 23 Mar 2021 23:56:07 GMT	15.00	97.00
Tue, 23 Mar 2021 23:56:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:56:27 GMT	15.00	97.00
Tue, 23 Mar 2021 23:56:37 GMT	15.00	97.00
Tue, 23 Mar 2021 23:56:47 GMT	15.00	97.10
Tue, 23 Mar 2021 23:56:57 GMT	15.00	97.10
Tue, 23 Mar 2021 23:57:07 GMT	15.00	97.00
Tue, 23 Mar 2021 23:57:17 GMT	15.00	97.00
Tue, 23 Mar 2021 23:57:27 GMT	15.00	97.00
Tue, 23 Mar 2021 23:57:37 GMT	15.00	97.10
Tue, 23 Mar 2021 23:57:47 GMT	15.00	97.10
Tue, 23 Mar 2021 23:57:57 GMT	15.00	97.10
Tue, 23 Mar 2021 23:58:07 GMT	15.00	97.10
Tue, 23 Mar 2021 23:58:17 GMT	15.00	97.20
Tue, 23 Mar 2021 23:58:27 GMT	15.00	97.20
Tue, 23 Mar 2021 23:58:37 GMT	15.00	97.20
Tue, 23 Mar 2021 23:58:47 GMT	15.00	97.20
Tue, 23 Mar 2021 23:58:57 GMT	15.00	97.20
Tue, 23 Mar 2021 23:59:07 GMT	15.00	97.20
Tue, 23 Mar 2021 23:59:17 GMT	15.00	97.20
Tue, 23 Mar 2021 23:59:27 GMT	15.00	97.20
Tue, 23 Mar 2021 23:59:37 GMT	15.00	97.20
Tue, 23 Mar 2021 23:59:47 GMT	15.00	97.20
Tue, 23 Mar 2021 23:59:57 GMT	15.00	97.20
Wed, 24 Mar 2021 00:00:07 GMT	15.00	97.20
Wed, 24 Mar 2021 00:00:17 GMT	15.00	97.10
Wed, 24 Mar 2021 00:00:27 GMT	15.00	97.10
Wed, 24 Mar 2021 00:00:37 GMT	15.00	97.20
Wed, 24 Mar 2021 00:00:47 GMT	15.00	97.10
Wed, 24 Mar 2021 00:00:57 GMT	15.00	97.20
Wed, 24 Mar 2021 00:01:07 GMT	15.00	97.20
Wed, 24 Mar 2021 00:01:17 GMT	15.00	97.20
Wed, 24 Mar 2021 00:01:27 GMT	15.00	97.20
Wed, 24 Mar 2021 00:01:37 GMT	15.00	97.20
Wed, 24 Mar 2021 00:01:47 GMT	15.00	97.20
Wed, 24 Mar 2021 00:01:57 GMT	15.00	97.20
Wed, 24 Mar 2021 00:02:07 GMT	15.00	97.20
Wed, 24 Mar 2021 00:02:17 GMT	15.00	97.20
Wed, 24 Mar 2021 00:02:27 GMT	15.00	97.20
Wed, 24 Mar 2021 00:02:37 GMT	15.00	97.20
Wed, 24 Mar 2021 00:02:47 GMT	15.00	97.20
Wed, 24 Mar 2021 00:02:57 GMT	15.00	97.10
Wed, 24 Mar 2021 00:03:07 GMT	15.00	97.10
Wed, 24 Mar 2021 00:03:17 GMT	15.00	97.10
Wed, 24 Mar 2021 00:03:27 GMT	15.00	97.00
Wed, 24 Mar 2021 00:03:37 GMT	15.00	97.00
Wed, 24 Mar 2021 00:03:47 GMT	15.00	97.10
Wed, 24 Mar 2021 00:03:57 GMT	15.00	97.10
Wed, 24 Mar 2021 00:04:07 GMT	15.00	97.10
 Wed, 24 Mar 2021 00:04:17 GMT	15.00	97.10
Wed, 24 Mar 2021 00:04:27 GMT	15.00	97.10
Wed, 24 Mar 2021 00:04:37 GMT	15.00	97.20
Wed, 24 Mar 2021 00:04:47 GMT	14.90	97.10
Wed, 24 Mar 2021 00:04:57 GMT	15.00	97.20
Wed, 24 Mar 2021 00:05:07 GMT	15.00	97.20
Wed, 24 Mar 2021 00:05:17 GMT	15.00	97.20
Wed, 24 Mar 2021 00:05:27 GMT	14.90	97.20
Wed, 24 Mar 2021 00:05:37 GMT	15.00	97.20
Wed, 24 Mar 2021 00:05:47 GMT	14.90	97.20
Wed, 24 Mar 2021 00:05:57 GMT	15.00	97.20
Wed, 24 Mar 2021 00:06:07 GMT	15.00	97.20
Wed, 24 Mar 2021 00:06:17 GMT	15.00	97.10
Wed, 24 Mar 2021 00:06:27 GMT	15.00	97.10
Wed, 24 Mar 2021 00:06:37 GMT	15.00	97.10
Wed, 24 Mar 2021 00:06:47 GMT	15.00	97.10
Wed, 24 Mar 2021 00:06:57 GMT	15.00	97.10
Wed, 24 Mar 2021 00:07:07 GMT	15.00	97.20
Wed, 24 Mar 2021 00:07:17 GMT	15.00	97.20
Wed, 24 Mar 2021 00:07:27 GMT	15.00	97.20
Wed, 24 Mar 2021 00:07:37 GMT	14.90	97.20
Wed, 24 Mar 2021 00:07:47 GMT	14.90	97.20
Wed, 24 Mar 2021 00:07:57 GMT	15.00	97.20
Wed, 24 Mar 2021 00:08:07 GMT	15.00	97.20
Wed, 24 Mar 2021 00:08:17 GMT	14.90	97.10
Wed, 24 Mar 2021 00:08:27 GMT	15.00	97.10
Wed, 24 Mar 2021 00:08:37 GMT	15.00	97.10
Wed, 24 Mar 2021 00:08:47 GMT	15.00	97.10
Wed, 24 Mar 2021 00:08:57 GMT	15.00	97.10
Wed, 24 Mar 2021 00:09:07 GMT	14.90	97.10
Wed, 24 Mar 2021 00:09:17 GMT	15.00	97.20
Wed, 24 Mar 2021 00:09:27 GMT	14.90	97.10
Wed, 24 Mar 2021 00:09:37 GMT	15.00	97.20
Wed, 24 Mar 2021 00:09:47 GMT	15.00	97.20
Wed, 24 Mar 2021 00:09:57 GMT	15.00	97.20
Wed, 24 Mar 2021 00:10:07 GMT	14.90	97.10
Wed, 24 Mar 2021 00:10:17 GMT	14.90	97.10
Wed, 24 Mar 2021 00:10:27 GMT	15.00	97.20
Wed, 24 Mar 2021 00:10:37 GMT	15.00	97.20
Wed, 24 Mar 2021 00:10:47 GMT	15.00	97.10
Wed, 24 Mar 2021 00:10:57 GMT	15.00	97.10
Wed, 24 Mar 2021 00:11:07 GMT	15.00	97.10
Wed, 24 Mar 2021 00:11:17 GMT	15.00	97.10
Wed, 24 Mar 2021 00:11:27 GMT	15.00	97.10
Wed, 24 Mar 2021 00:11:37 GMT	14.90	97.10
Wed, 24 Mar 2021 00:11:47 GMT	15.00	97.10
Wed, 24 Mar 2021 00:11:57 GMT	15.00	97.20
